 INFO file_name: C:/dev/visualStudio/transpiler/Vandior/input.vn
 INFO Tokens:
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 62, cln: 2))
 INFO (typ: K_ELSE, sl: (ln: 62, cln: 4))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 62, cln: 9))
 INFO (typ: IDENT, sl: (ln: 63, cln: 3))
 INFO (typ: OPEN_PAR, sl: (ln: 63, cln: 10))
 INFO (typ: STR, val: 'Dispari', sl: (ln: 63, cln: 11))
 INFO (typ: CLOSE_PAR, sl: (ln: 63, cln: 20))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 64, cln: 2))
 INFO (typ: K_WHILE, sl: (ln: 65, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 65, cln: 7))
 INFO (typ: IDENT, sl: (ln: 65, cln: 8))
 INFO (typ: GREATER_OP, sl: (ln: 65, cln: 13))
 INFO (typ: INT, sl: (ln: 65, cln: 15))
 INFO (typ: CLOSE_PAR, sl: (ln: 65, cln: 16))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 65, cln: 18))
 INFO (typ: IDENT, sl: (ln: 66, cln: 3))
 INFO (typ: MINUS_OP, sl: (ln: 66, cln: 8))
 INFO (typ: EQUAL_OP, sl: (ln: 66, cln: 9))
 INFO (typ: IDENT, sl: (ln: 66, cln: 11))
 INFO (typ: DIVIDE_OP, sl: (ln: 66, cln: 15))
 INFO (typ: DBL, sl: (ln: 66, cln: 17))
 INFO (typ: IDENT, sl: (ln: 67, cln: 3))
 INFO (typ: OPEN_PAR, sl: (ln: 67, cln: 10))
 INFO (typ: STR, val: 'num1:\t{}', sl: (ln: 67, cln: 11))
 INFO (typ: COMMA, sl: (ln: 67, cln: 22))
 INFO (typ: IDENT, sl: (ln: 67, cln: 24))
 INFO (typ: CLOSE_PAR, sl: (ln: 67, cln: 28))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 68, cln: 2))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 69, cln: 1))
 INFO (typ: K_ELSE, sl: (ln: 69, cln: 3))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 69, cln: 8))
 INFO (typ: K_WHILE, sl: (ln: 70, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 70, cln: 7))
 INFO (typ: BOOL, sl: (ln: 70, cln: 8))
 INFO (typ: CLOSE_PAR, sl: (ln: 70, cln: 13))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 70, cln: 15))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 70, cln: 16))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 71, cln: 1))
 INFO (typ: K_FOR, sl: (ln: 72, cln: 1))
 INFO (typ: IDENT, sl: (ln: 72, cln: 5))
 INFO (typ: EQUAL_OP, sl: (ln: 72, cln: 9))
 INFO (typ: IDENT, sl: (ln: 72, cln: 11))
 INFO (typ: PLUS_OP, sl: (ln: 72, cln: 15))
 INFO (typ: INT, sl: (ln: 72, cln: 17))
 INFO (typ: XOR_OP, sl: (ln: 72, cln: 19))
 INFO (typ: INT, sl: (ln: 72, cln: 21))
 INFO (typ: COMMA, sl: (ln: 72, cln: 22))
 INFO (typ: INT, sl: (ln: 72, cln: 24))
 INFO (typ: COMMA, sl: (ln: 72, cln: 27))
 INFO (typ: INT, sl: (ln: 72, cln: 29))
 INFO (typ: PLUS_OP, sl: (ln: 72, cln: 31))
 INFO (typ: INT, sl: (ln: 72, cln: 33))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 72, cln: 35))
 INFO (typ: IDENT, sl: (ln: 73, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 73, cln: 9))
 INFO (typ: STR, val: 'for 1:\t{}', sl: (ln: 73, cln: 10))
 INFO (typ: COMMA, sl: (ln: 73, cln: 22))
 INFO (typ: IDENT, sl: (ln: 73, cln: 24))
 INFO (typ: CLOSE_PAR, sl: (ln: 73, cln: 27))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 74, cln: 1))
 INFO (typ: K_FOR, sl: (ln: 75, cln: 1))
 INFO (typ: K_VAR, sl: (ln: 75, cln: 5))
 INFO (typ: IDENT, sl: (ln: 75, cln: 9))
 INFO (typ: COLON, sl: (ln: 75, cln: 10))
 INFO (typ: I8, sl: (ln: 75, cln: 12))
 INFO (typ: EQUAL_OP, sl: (ln: 75, cln: 15))
 INFO (typ: DBL, sl: (ln: 75, cln: 17))
 INFO (typ: XOR_OP, sl: (ln: 75, cln: 23))
 INFO (typ: OPEN_PAR, sl: (ln: 75, cln: 25))
 INFO (typ: IDENT, sl: (ln: 75, cln: 26))
 INFO (typ: DIVIDE_OP, sl: (ln: 75, cln: 30))
 INFO (typ: IDENT, sl: (ln: 75, cln: 32))
 INFO (typ: CLOSE_PAR, sl: (ln: 75, cln: 36))
 INFO (typ: COMMA, sl: (ln: 75, cln: 37))
 INFO (typ: MINUS_OP, sl: (ln: 75, cln: 39))
 INFO (typ: INT, sl: (ln: 75, cln: 40))
 INFO (typ: COMMA, sl: (ln: 75, cln: 43))
 INFO (typ: MINUS_OP, sl: (ln: 75, cln: 45))
 INFO (typ: INT, sl: (ln: 75, cln: 46))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 75, cln: 48))
 INFO (typ: K_IF, sl: (ln: 76, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 76, cln: 4))
 INFO (typ: IDENT, sl: (ln: 76, cln: 5))
 INFO (typ: LESS_OP, sl: (ln: 76, cln: 7))
 INFO (typ: INT, sl: (ln: 76, cln: 9))
 INFO (typ: ANDAND_OP, sl: (ln: 76, cln: 11))
 INFO (typ: IDENT, sl: (ln: 76, cln: 14))
 INFO (typ: GREATER_OP, sl: (ln: 76, cln: 16))
 INFO (typ: MINUS_OP, sl: (ln: 76, cln: 18))
 INFO (typ: INT, sl: (ln: 76, cln: 19))
 INFO (typ: CLOSE_PAR, sl: (ln: 76, cln: 21))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 76, cln: 23))
 INFO (typ: IDENT, sl: (ln: 77, cln: 3))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 78, cln: 2))
 INFO (typ: IDENT, sl: (ln: 79, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 79, cln: 9))
 INFO (typ: STR, val: 'for 2:\t{}', sl: (ln: 79, cln: 10))
 INFO (typ: COMMA, sl: (ln: 79, cln: 22))
 INFO (typ: IDENT, sl: (ln: 79, cln: 24))
 INFO (typ: CLOSE_PAR, sl: (ln: 79, cln: 25))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 80, cln: 1))
 INFO (typ: K_FOR, sl: (ln: 81, cln: 1))
 INFO (typ: K_VAR, sl: (ln: 81, cln: 5))
 INFO (typ: IDENT, sl: (ln: 81, cln: 9))
 INFO (typ: COLON, sl: (ln: 81, cln: 10))
 INFO (typ: F32, sl: (ln: 81, cln: 12))
 INFO (typ: EQUAL_OP, sl: (ln: 81, cln: 16))
 INFO (typ: DBL, sl: (ln: 81, cln: 18))
 INFO (typ: COMMA, sl: (ln: 81, cln: 21))
 INFO (typ: DBL, sl: (ln: 81, cln: 23))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 81, cln: 27))
 INFO (typ: IDENT, sl: (ln: 82, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 82, cln: 9))
 INFO (typ: STR, val: 'for 3:\t{}', sl: (ln: 82, cln: 10))
 INFO (typ: COMMA, sl: (ln: 82, cln: 22))
 INFO (typ: IDENT, sl: (ln: 82, cln: 24))
 INFO (typ: CLOSE_PAR, sl: (ln: 82, cln: 25))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 83, cln: 1))
 INFO (typ: K_FOR, sl: (ln: 84, cln: 1))
 INFO (typ: IDENT, sl: (ln: 84, cln: 5))
 INFO (typ: EQUAL_OP, sl: (ln: 84, cln: 9))
 INFO (typ: INT, sl: (ln: 84, cln: 11))
 INFO (typ: COMMA, sl: (ln: 84, cln: 12))
 INFO (typ: INT, sl: (ln: 84, cln: 14))
 INFO (typ: COMMA, sl: (ln: 84, cln: 16))
 INFO (typ: INT, sl: (ln: 84, cln: 18))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 84, cln: 21))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 84, cln: 22))
 INFO (typ: K_FOR, sl: (ln: 85, cln: 1))
 INFO (typ: K_VAR, sl: (ln: 85, cln: 5))
 INFO (typ: IDENT, sl: (ln: 85, cln: 9))
 INFO (typ: COLON, sl: (ln: 85, cln: 10))
 INFO (typ: F32, sl: (ln: 85, cln: 12))
 INFO (typ: EQUAL_OP, sl: (ln: 85, cln: 16))
 INFO (typ: INT, sl: (ln: 85, cln: 18))
 INFO (typ: COMMA, sl: (ln: 85, cln: 19))
 INFO (typ: INT, sl: (ln: 85, cln: 21))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 85, cln: 24))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 85, cln: 25))
 INFO (typ: K_WHILE, sl: (ln: 86, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 86, cln: 6))
 INFO (typ: BOOL, sl: (ln: 86, cln: 7))
 INFO (typ: CLOSE_PAR, sl: (ln: 86, cln: 11))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 86, cln: 13))
 INFO (typ: K_VAR, sl: (ln: 87, cln: 2))
 INFO (typ: IDENT, sl: (ln: 87, cln: 6))
 INFO (typ: COLON, sl: (ln: 87, cln: 7))
 INFO (typ: STRING, sl: (ln: 87, cln: 9))
 INFO (typ: EQUAL_OP, sl: (ln: 87, cln: 16))
 INFO (typ: IDENT, sl: (ln: 87, cln: 18))
 INFO (typ: OPEN_PAR, sl: (ln: 87, cln: 26))
 INFO (typ: CLOSE_PAR, sl: (ln: 87, cln: 27))
 INFO (typ: K_IF, sl: (ln: 88, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 88, cln: 4))
 INFO (typ: IDENT, sl: (ln: 88, cln: 5))
 INFO (typ: DOT_OP, sl: (ln: 88, cln: 6))
 INFO (typ: IDENT, sl: (ln: 88, cln: 7))
 INFO (typ: OPEN_PAR, sl: (ln: 88, cln: 12))
 INFO (typ: CLOSE_PAR, sl: (ln: 88, cln: 13))
 INFO (typ: EQUAL_OP, sl: (ln: 88, cln: 15))
 INFO (typ: EQUAL_OP, sl: (ln: 88, cln: 16))
 INFO (typ: STR, val: 'END', sl: (ln: 88, cln: 18))
 INFO (typ: CLOSE_PAR, sl: (ln: 88, cln: 23))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 88, cln: 25))
 INFO (typ: IDENT, sl: (ln: 89, cln: 3))
 INFO (typ: OPEN_PAR, sl: (ln: 89, cln: 7))
 INFO (typ: INT, sl: (ln: 89, cln: 8))
 INFO (typ: CLOSE_PAR, sl: (ln: 89, cln: 9))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 90, cln: 2))
 INFO (typ: K_IF, sl: (ln: 91, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 91, cln: 4))
 INFO (typ: IDENT, sl: (ln: 91, cln: 5))
 INFO (typ: DOT_OP, sl: (ln: 91, cln: 6))
 INFO (typ: IDENT, sl: (ln: 91, cln: 7))
 INFO (typ: OPEN_PAR, sl: (ln: 91, cln: 12))
 INFO (typ: CLOSE_PAR, sl: (ln: 91, cln: 13))
 INFO (typ: EQUAL_OP, sl: (ln: 91, cln: 15))
 INFO (typ: EQUAL_OP, sl: (ln: 91, cln: 16))
 INFO (typ: STR, val: 'exit', sl: (ln: 91, cln: 18))
 INFO (typ: CLOSE_PAR, sl: (ln: 91, cln: 24))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 91, cln: 26))
 INFO (typ: BREAK, sl: (ln: 92, cln: 3))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 93, cln: 2))
 INFO (typ: IDENT, sl: (ln: 94, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 94, cln: 9))
 INFO (typ: IDENT, sl: (ln: 94, cln: 10))
 INFO (typ: DOT_OP, sl: (ln: 94, cln: 11))
 INFO (typ: IDENT, sl: (ln: 94, cln: 12))
 INFO (typ: OPEN_PAR, sl: (ln: 94, cln: 17))
 INFO (typ: CLOSE_PAR, sl: (ln: 94, cln: 18))
 INFO (typ: CLOSE_PAR, sl: (ln: 94, cln: 19))
 INFO (typ: IDENT, sl: (ln: 95, cln: 2))
 INFO (typ: OPEN_PAR, sl: (ln: 95, cln: 9))
 INFO (typ: IDENT, sl: (ln: 95, cln: 10))
 INFO (typ: DOT_OP, sl: (ln: 95, cln: 11))
 INFO (typ: IDENT, sl: (ln: 95, cln: 12))
 INFO (typ: OPEN_PAR, sl: (ln: 95, cln: 17))
 INFO (typ: CLOSE_PAR, sl: (ln: 95, cln: 18))
 INFO (typ: CLOSE_PAR, sl: (ln: 95, cln: 19))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 96, cln: 1))
 INFO (typ: IDENT, sl: (ln: 97, cln: 1))
 INFO (typ: OPEN_SQ_PAR, sl: (ln: 97, cln: 7))
 INFO (typ: INT, sl: (ln: 97, cln: 8))
 INFO (typ: XOR_OP, sl: (ln: 97, cln: 10))
 INFO (typ: INT, sl: (ln: 97, cln: 12))
 INFO (typ: CLOSE_SQ_PAR, sl: (ln: 97, cln: 13))
 INFO (typ: EQUAL_OP, sl: (ln: 97, cln: 15))
 INFO (typ: IDENT, sl: (ln: 97, cln: 17))
 INFO (typ: OPEN_PAR, sl: (ln: 97, cln: 23))
 INFO (typ: CLOSE_PAR, sl: (ln: 97, cln: 24))
 INFO (typ: IDENT, sl: (ln: 98, cln: 1))
 INFO (typ: OPEN_SQ_PAR, sl: (ln: 98, cln: 7))
 INFO (typ: MINUS_OP, sl: (ln: 98, cln: 8))
 INFO (typ: INT, sl: (ln: 98, cln: 9))
 INFO (typ: CLOSE_SQ_PAR, sl: (ln: 98, cln: 10))
 INFO (typ: DOT_OP, sl: (ln: 98, cln: 11))
 INFO (typ: IDENT, sl: (ln: 98, cln: 12))
 INFO (typ: EQUAL_OP, sl: (ln: 98, cln: 14))
 INFO (typ: INT, sl: (ln: 98, cln: 16))
 INFO (typ: IDENT, sl: (ln: 99, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 99, cln: 8))
 INFO (typ: STR, val: '{}', sl: (ln: 99, cln: 9))
 INFO (typ: COMMA, sl: (ln: 99, cln: 13))
 INFO (typ: IDENT, sl: (ln: 99, cln: 15))
 INFO (typ: OPEN_SQ_PAR, sl: (ln: 99, cln: 21))
 INFO (typ: MINUS_OP, sl: (ln: 99, cln: 22))
 INFO (typ: INT, sl: (ln: 99, cln: 23))
 INFO (typ: XOR_OP, sl: (ln: 99, cln: 25))
 INFO (typ: INT, sl: (ln: 99, cln: 27))
 INFO (typ: CLOSE_SQ_PAR, sl: (ln: 99, cln: 28))
 INFO (typ: DOT_OP, sl: (ln: 99, cln: 29))
 INFO (typ: IDENT, sl: (ln: 99, cln: 30))
 INFO (typ: CLOSE_PAR, sl: (ln: 99, cln: 31))
 INFO (typ: K_VAR, sl: (ln: 100, cln: 1))
 INFO (typ: IDENT, sl: (ln: 100, cln: 5))
 INFO (typ: COLON, sl: (ln: 100, cln: 9))
 INFO (typ: F64, sl: (ln: 100, cln: 11))
 INFO (typ: EQUAL_OP, sl: (ln: 100, cln: 15))
 INFO (typ: DBL, sl: (ln: 100, cln: 17))
 INFO (typ: IDENT, sl: (ln: 101, cln: 1))
 INFO (typ: XOREQUAL_OP, sl: (ln: 101, cln: 6))
 INFO (typ: INT, sl: (ln: 101, cln: 9))
 INFO (typ: DIVIDE_OP, sl: (ln: 101, cln: 12))
 INFO (typ: INT, sl: (ln: 101, cln: 14))
 INFO (typ: XOR_OP, sl: (ln: 101, cln: 16))
 INFO (typ: INT, sl: (ln: 101, cln: 18))
 INFO (typ: XOR_OP, sl: (ln: 101, cln: 20))
 INFO (typ: DBL, sl: (ln: 101, cln: 22))
 INFO (typ: IDENT, sl: (ln: 102, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 102, cln: 8))
 INFO (typ: STR, val: '{}', sl: (ln: 102, cln: 9))
 INFO (typ: COMMA, sl: (ln: 102, cln: 13))
 INFO (typ: IDENT, sl: (ln: 102, cln: 15))
 INFO (typ: CLOSE_PAR, sl: (ln: 102, cln: 19))
 INFO (typ: K_VAR, sl: (ln: 103, cln: 1))
 INFO (typ: IDENT, sl: (ln: 103, cln: 5))
 INFO (typ: COLON, sl: (ln: 103, cln: 9))
 INFO (typ: I64, sl: (ln: 103, cln: 11))
 INFO (typ: K_VAR, sl: (ln: 104, cln: 1))
 INFO (typ: IDENT, sl: (ln: 104, cln: 5))
 INFO (typ: COLON, sl: (ln: 104, cln: 9))
 INFO (typ: F64, sl: (ln: 104, cln: 11))
 INFO (typ: IDENT, sl: (ln: 105, cln: 1))
 INFO (typ: COMMA, sl: (ln: 105, cln: 5))
 INFO (typ: IDENT, sl: (ln: 105, cln: 7))
 INFO (typ: EQUAL_OP, sl: (ln: 105, cln: 12))
 INFO (typ: IDENT, sl: (ln: 105, cln: 14))
 INFO (typ: OPEN_PAR, sl: (ln: 105, cln: 17))
 INFO (typ: OPEN_CUR_PAR, sl: (ln: 105, cln: 18))
 INFO (typ: CLOSE_CUR_PAR, sl: (ln: 105, cln: 19))
 INFO (typ: CLOSE_PAR, sl: (ln: 105, cln: 20))
 INFO (typ: IDENT, sl: (ln: 106, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 106, cln: 8))
 INFO (typ: STR, val: '{} {}', sl: (ln: 106, cln: 9))
 INFO (typ: COMMA, sl: (ln: 106, cln: 16))
 INFO (typ: IDENT, sl: (ln: 106, cln: 18))
 INFO (typ: COMMA, sl: (ln: 106, cln: 22))
 INFO (typ: IDENT, sl: (ln: 106, cln: 24))
 INFO (typ: CLOSE_PAR, sl: (ln: 106, cln: 28))
 INFO (typ: K_VAR, sl: (ln: 107, cln: 1))
 INFO (typ: IDENT, sl: (ln: 107, cln: 5))
 INFO (typ: COLON, sl: (ln: 107, cln: 8))
 INFO (typ: I8, sl: (ln: 107, cln: 10))
 INFO (typ: OPEN_SQ_PAR, sl: (ln: 107, cln: 12))
 INFO (typ: CLOSE_SQ_PAR, sl: (ln: 107, cln: 13))
 INFO (typ: OPEN_SQ_PAR, sl: (ln: 107, cln: 14))
 INFO (typ: INT, sl: (ln: 107, cln: 15))
 INFO (typ: CLOSE_SQ_PAR, sl: (ln: 107, cln: 16))
 INFO (typ: IDENT, sl: (ln: 108, cln: 1))
 INFO (typ: COMMA, sl: (ln: 108, cln: 2))
 INFO (typ: IDENT, sl: (ln: 108, cln: 4))
 INFO (typ: EQUAL_OP, sl: (ln: 108, cln: 6))
 INFO (typ: IDENT, sl: (ln: 108, cln: 8))
 INFO (typ: OPEN_PAR, sl: (ln: 108, cln: 16))
 INFO (typ: IDENT, sl: (ln: 108, cln: 17))
 INFO (typ: CLOSE_PAR, sl: (ln: 108, cln: 20))
 INFO (typ: K_VAR, sl: (ln: 109, cln: 1))
 INFO (typ: IDENT, sl: (ln: 109, cln: 5))
 INFO (typ: COLON, sl: (ln: 109, cln: 14))
 INFO (typ: CHAR, sl: (ln: 109, cln: 16))
 INFO (typ: EQUAL_OP, sl: (ln: 109, cln: 21))
 INFO (typ: IDENT, sl: (ln: 109, cln: 23))
 INFO (typ: OPEN_PAR, sl: (ln: 109, cln: 27))
 INFO (typ: CLOSE_PAR, sl: (ln: 109, cln: 28))
 INFO (typ: IDENT, sl: (ln: 110, cln: 1))
 INFO (typ: COMMA, sl: (ln: 110, cln: 10))
 INFO (typ: IDENT, sl: (ln: 110, cln: 12))
 INFO (typ: EQUAL_OP, sl: (ln: 110, cln: 14))
 INFO (typ: IDENT, sl: (ln: 110, cln: 16))
 INFO (typ: OPEN_PAR, sl: (ln: 110, cln: 20))
 INFO (typ: INT, sl: (ln: 110, cln: 21))
 INFO (typ: CLOSE_PAR, sl: (ln: 110, cln: 23))
 INFO (typ: K_VAR, sl: (ln: 111, cln: 1))
 INFO (typ: IDENT, sl: (ln: 111, cln: 5))
 INFO (typ: COLON, sl: (ln: 111, cln: 7))
 INFO (typ: F64, sl: (ln: 111, cln: 9))
 INFO (typ: EQUAL_OP, sl: (ln: 111, cln: 13))
 INFO (typ: IDENT, sl: (ln: 111, cln: 15))
 INFO (typ: IDENT, sl: (ln: 112, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 112, cln: 8))
 INFO (typ: STR, val: '{} {} {} {} {}', sl: (ln: 112, cln: 9))
 INFO (typ: COMMA, sl: (ln: 112, cln: 25))
 INFO (typ: IDENT, sl: (ln: 112, cln: 27))
 INFO (typ: COMMA, sl: (ln: 112, cln: 29))
 INFO (typ: IDENT, sl: (ln: 112, cln: 31))
 INFO (typ: COMMA, sl: (ln: 112, cln: 33))
 INFO (typ: IDENT, sl: (ln: 112, cln: 35))
 INFO (typ: COMMA, sl: (ln: 112, cln: 38))
 INFO (typ: IDENT, sl: (ln: 112, cln: 40))
 INFO (typ: COMMA, sl: (ln: 112, cln: 41))
 INFO (typ: IDENT, sl: (ln: 112, cln: 43))
 INFO (typ: CLOSE_PAR, sl: (ln: 112, cln: 46))
 INFO (typ: IDENT, sl: (ln: 113, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 113, cln: 8))
 INFO (typ: STR, val: '{} {} {} {}', sl: (ln: 113, cln: 9))
 INFO (typ: COMMA, sl: (ln: 113, cln: 22))
 INFO (typ: IDENT, sl: (ln: 113, cln: 24))
 INFO (typ: OPEN_PAR, sl: (ln: 113, cln: 28))
 INFO (typ: INT, sl: (ln: 113, cln: 29))
 INFO (typ: CLOSE_PAR, sl: (ln: 113, cln: 30))
 INFO (typ: COMMA, sl: (ln: 113, cln: 31))
 INFO (typ: IDENT, sl: (ln: 113, cln: 33))
 INFO (typ: OPEN_PAR, sl: (ln: 113, cln: 36))
 INFO (typ: IDENT, sl: (ln: 113, cln: 37))
 INFO (typ: CLOSE_PAR, sl: (ln: 113, cln: 39))
 INFO (typ: COMMA, sl: (ln: 113, cln: 40))
 INFO (typ: IDENT, sl: (ln: 113, cln: 42))
 INFO (typ: OPEN_PAR, sl: (ln: 113, cln: 45))
 INFO (typ: IDENT, sl: (ln: 113, cln: 46))
 INFO (typ: CLOSE_PAR, sl: (ln: 113, cln: 48))
 INFO (typ: COMMA, sl: (ln: 113, cln: 49))
 INFO (typ: IDENT, sl: (ln: 113, cln: 51))
 INFO (typ: OPEN_PAR, sl: (ln: 113, cln: 54))
 INFO (typ: IDENT, sl: (ln: 113, cln: 55))
 INFO (typ: CLOSE_PAR, sl: (ln: 113, cln: 57))
 INFO (typ: CLOSE_PAR, sl: (ln: 113, cln: 58))
 INFO (typ: IDENT, sl: (ln: 114, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 114, cln: 8))
 INFO (typ: STR, val: '{} {} {} {}', sl: (ln: 114, cln: 9))
 INFO (typ: COMMA, sl: (ln: 114, cln: 22))
 INFO (typ: IDENT, sl: (ln: 114, cln: 24))
 INFO (typ: OPEN_PAR, sl: (ln: 114, cln: 28))
 INFO (typ: INT, sl: (ln: 114, cln: 29))
 INFO (typ: CLOSE_PAR, sl: (ln: 114, cln: 30))
 INFO (typ: COMMA, sl: (ln: 114, cln: 31))
 INFO (typ: IDENT, sl: (ln: 114, cln: 33))
 INFO (typ: OPEN_PAR, sl: (ln: 114, cln: 37))
 INFO (typ: INT, sl: (ln: 114, cln: 38))
 INFO (typ: CLOSE_PAR, sl: (ln: 114, cln: 39))
 INFO (typ: COMMA, sl: (ln: 114, cln: 40))
 INFO (typ: IDENT, sl: (ln: 114, cln: 42))
 INFO (typ: OPEN_PAR, sl: (ln: 114, cln: 46))
 INFO (typ: IDENT, sl: (ln: 114, cln: 47))
 INFO (typ: CLOSE_PAR, sl: (ln: 114, cln: 49))
 INFO (typ: COMMA, sl: (ln: 114, cln: 50))
 INFO (typ: IDENT, sl: (ln: 114, cln: 52))
 INFO (typ: OPEN_PAR, sl: (ln: 114, cln: 57))
 INFO (typ: IDENT, sl: (ln: 114, cln: 58))
 INFO (typ: COMMA, sl: (ln: 114, cln: 60))
 INFO (typ: IDENT, sl: (ln: 114, cln: 62))
 INFO (typ: CLOSE_PAR, sl: (ln: 114, cln: 65))
 INFO (typ: CLOSE_PAR, sl: (ln: 114, cln: 66))
 INFO (typ: IDENT, sl: (ln: 115, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 115, cln: 8))
 INFO (typ: STR, val: '{} {} {}', sl: (ln: 115, cln: 9))
 INFO (typ: COMMA, sl: (ln: 115, cln: 19))
 INFO (typ: IDENT, sl: (ln: 115, cln: 21))
 INFO (typ: OPEN_PAR, sl: (ln: 115, cln: 25))
 INFO (typ: IDENT, sl: (ln: 115, cln: 26))
 INFO (typ: CLOSE_PAR, sl: (ln: 115, cln: 28))
 INFO (typ: COMMA, sl: (ln: 115, cln: 29))
 INFO (typ: IDENT, sl: (ln: 115, cln: 31))
 INFO (typ: OPEN_PAR, sl: (ln: 115, cln: 35))
 INFO (typ: IDENT, sl: (ln: 115, cln: 36))
 INFO (typ: CLOSE_PAR, sl: (ln: 115, cln: 38))
 INFO (typ: COMMA, sl: (ln: 115, cln: 39))
 INFO (typ: IDENT, sl: (ln: 115, cln: 41))
 INFO (typ: OPEN_PAR, sl: (ln: 115, cln: 45))
 INFO (typ: IDENT, sl: (ln: 115, cln: 46))
 INFO (typ: CLOSE_PAR, sl: (ln: 115, cln: 48))
 INFO (typ: CLOSE_PAR, sl: (ln: 115, cln: 49))
 INFO (typ: IDENT, sl: (ln: 116, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 116, cln: 8))
 INFO (typ: STR, val: '{} {} {} {} {}', sl: (ln: 116, cln: 9))
 INFO (typ: COMMA, sl: (ln: 116, cln: 25))
 INFO (typ: IDENT, sl: (ln: 116, cln: 27))
 INFO (typ: COMMA, sl: (ln: 116, cln: 29))
 INFO (typ: IDENT, sl: (ln: 116, cln: 31))
 INFO (typ: COMMA, sl: (ln: 116, cln: 33))
 INFO (typ: IDENT, sl: (ln: 116, cln: 35))
 INFO (typ: COMMA, sl: (ln: 116, cln: 38))
 INFO (typ: IDENT, sl: (ln: 116, cln: 40))
 INFO (typ: COMMA, sl: (ln: 116, cln: 41))
 INFO (typ: IDENT, sl: (ln: 116, cln: 43))
 INFO (typ: CLOSE_PAR, sl: (ln: 116, cln: 46))
 INFO (typ: IDENT, sl: (ln: 117, cln: 1))
 INFO (typ: OPEN_PAR, sl: (ln: 117, cln: 8))
 INFO (typ: STR, val: '{} {} {} {}', sl: (ln: 117, cln: 9))
 INFO (typ: COMMA, sl: (ln: 117, cln: 22))
 INFO (typ: IDENT, sl: (ln: 117, cln: 24))
 INFO (typ: OPEN_PAR, sl: (ln: 117, cln: 28))
 INFO (typ: INT, sl: (ln: 117, cln: 29))
 INFO (typ: CLOSE_PAR, sl: (ln: 117, cln: 30))
 INFO (typ: COMMA, sl: (ln: 117, cln: 31))
 INFO (typ: IDENT, sl: (ln: 117, cln: 33))
 INFO (typ: OPEN_PAR, sl: (ln: 117, cln: 36))
 INFO (typ: IDENT, sl: (ln: 117, cln: 37))
 INFO (typ: CLOSE_PAR, sl: (ln: 117, cln: 39))
 INFO (typ: COMMA, sl: (ln: 117, cln: 40))
 INFO (typ: IDENT, sl: (ln: 117, cln: 42))
 INFO (typ: OPEN_PAR, sl: (ln: 117, cln: 45))
 INFO (typ: IDENT, sl: (ln: 117, cln: 46))
